0,1,2,3
"Bicol lawmaker: P1,000 budget a 'wake-up call' for CHR","MANILA, Philippines – A lawmaker who supports the House decision to give a P1,000 budget to the Commission on Human Rights (CHR) for 2018 said it was a ""wake-up"" call for the constitutional body.

Ako Bicol Representative Christopher Co made the statement in response to public outrage over the House decision.

Asked to comment on criticism that the measly budget was an injustice to the Filipino people, Co said in a text reply to Rappler on Wednesday night, September 13: “Don’t worry, ibabalik lang ‘yan sa Senate. Wake-up call lang ‘yan sa kanila (Don't worry, the Senate will restore it. That is just a wake-up call for them).""

President Rodrigo Duterte and his allies had slammed the CHR and its chairman, Chito Gascon, for criticizing the rising death toll in the administration's war on drugs.

Co did not vote on the motion to give the CHR a P1,000 budget for 2018 but said he supported the decision. He cited the position taken by another congressman, identified by his staff as Pangasinan 2nd District Representative Leopoldo Bataoil, who slammed the CHR for not investigating the killers of elite cops or the SAF 44 in Mamasapano, Maguindanao.

""'When our soldiers and policemen were mutilated, no one among the CHR stood up to investigate the enemies of the state.' That is one of the statements of my fellow congressman. And I'm convinced to vote for it. We have the same reason,"" he said, implying that he would have cast his vote in favor of the motion if he were around.

Co's staff said he was in China when the House vote was made.

Another Ako Bicol representative in the House, Alfredo Garbin, said while he was present during the vote, he did not participate ""as a sign of protest.""

“We want CHR as a constitutional office to fulfill their constitutional mandate in safeguarding human rights for all the Filipino people and checking abuses and violation of due process on the part of the instrumentalities and agents of the government,” Garbin said.

He also expresssed confidence that the proposed P678-million budget of the CHR will be restored in the Senate.

Senators had earlier slammed the House for the decision and vowed to ""fight"" for the CHR's full 2018 budget, even if this lead to a deadlock and government operating on a reenacted budget.

A total of 119 lawmakers supported the motion of SAGIP Representative Rodante Marcoleta for a P1,000 budget for the CHR. Marcoleta had questioned the CHR's supposed failure to ""defend"" the human rights of President Rodrigo Duterte when the New York Times ran an editorial, “Let the World Condemn Duterte,” on April 25, 2017.

Only 32 lawmakers opposed the motion.",14/09/2017,https://www.rappler.com/nation/182131-ako-bicol-christopher-co-chr-budget-wake-up-call
Misibis Bay Resort: A soulful treat with a fresh breeze,"CAGRARAY ISLAND, Philippines – Bring a lot of sunblock. If I can give one tip before arriving on this island, that is it. Although I love going to the beach, I’m not the type of person who likes to spend a lot of time under the sun. I usually only swim when the sun is about to set, and I love to spend the rest of the day relaxing in the shade. This time, I'm going home with a reddish tan but it was worth it.

Misibis Bay Resort is tucked away in Cagraray Island, an hour’s drive away from Legaspi City. Coming from Manila, the flight to Legaspi usually takes an hour. On my first day, I was accompanied by a storm to the resort. My room had a great view of the beach but the sky was dim and the wind danced easily with the branches of the palm trees. When all the curtains of my windows were open, it seemed like I was staring at a mural of a scenic landscape.

 

 

 

 

I have no regrets about staying in on my first day. I enjoyed my room. Since the weather conditions were not ideal for anyone to swim at the beach at the time, I stayed in my room for most of the afternoon.

 

 

 

Breakfast at the resort is a typical buffet. Lunch and dinner however are a la carte. I didn't have to leave the resort and go to Bicol proper to try their famous laing and Bicol express. Here, they have a bento meal with all of Bicol’s famous dishes for P680. Although they said this meal was good for one, it could easily be a sharable meal for two.

Since I was still full from the bento meal, I just ordered their burger for dinner. My server that evening was Mcdonald. No, they didn’t have burgers from the fast food restaurant. Literally, my server for that evening was named Mcdonald, and he was a very funny guy.

 

 

 

Relaxing by the pool was one thing, but I wanted to try out more than that on this trip. Strolling on the beach, I met a lifeguard who offered me an ATV tour of the Cagraray Eco Park for P1,500.

The first attraction my guide took me to was the amphitheater. It had a beautiful view and a structure like an open air auditorium. My guide said this place was even part of the Amazing Race Asia for a season. Anyone can have the amphitheater reserved and it’s not uncommon for couples to have romantic dinners or even marriage proposals here.

Next, we went to the chapel. It sits on top of a hill with a view of the sea. The chapel had a high ceiling, adorned with chandeliers. It was very simple and elegant, perfect for an intimate wedding.

After the chapel, we passed by the zipline and the luge ride but they were not open at that time because of the weather.

 

 

 

Since we had some spare time, we drove around in the ATV. It was my first time to drive one and I really enjoyed it. It made me wish I chose the off-road trail tour instead but seeing the Eco Park was pretty good already.

The next day, I found a friend with whom I could enjoy the day. As if God heard my prayer, my friend invited me to join their off-road ATV drive to the hilltop. I had my heart set on doing water activities but this was the only time I could see Mt. Mayon since the storm finally passed and the sky was clear.

This was when I underestimated the sun. We had such an enjoyable trip up the hill I didn’t even notice how hot my skin had become – but then again, I didn’t care. This was the sort of adventure I was looking for. I felt like Lara Croft racing through the jungle. The guides were amazing and they did not forget to bring a ton of bottled water for us.

We would stop at each point with a view to rest, take photos, and cool down. At the end of the trip we all voted to visit this place called 5 Views. It was called so because it had 5 views of 5 different mountains including, an undisrupted view of Mt. Mayon. Finally! This was what I was waiting for and once we reached the spot, all our effort to get there paid off. 5 Views is right beside the highway of Cagararay Island, so if you want to visit this place, but do not want to ride the ATV, it is possible. It was our lucky day – the sky was clear with only a few clouds and we got to enjoy an amazing view.

Photo courtesy of George Tapan 

Photo courtesy of George Tapan

After going up the mountain, I really needed to rest. I was tired and my skin was scorched. After a nice bath and before going to bed, I called for an in-room massage which esured that I slept like a baby that night.

The next morning was my last day at the resort. My painful, sunburnt skin made me want to just stay in and wait until checkout time, but my heart still wanted to try out all the other activities. After a ridiculous debate with myself, I got out of bed and walked towards the activity booth. I'm glad I did.

Since the guides, who are also the lifeguards of the resort, and I bonded during the ATV ride, they already knew what I wanted and immediately prepared all the water activities we could try. I had 2 hours left to enjoy before my shuttle to the airport picked me up.

I was surprised by the number of things I was able to do in such a short amount of time. I first tried the paddle board, which is basically something like a huge surfboard and a long paddle. It was a simple, calming activity, perfect because the water was very still. Not long after, my guide and I tried kayaking. This was a pretty good activity if you want to calmly kill time while in the water or talk to a buddy and chill.

 

 

 

 

We also tried jet skiing. I thought that I was going thrillingly fast, but when we switched places and my guide drove, I was almost thrown off my seat! Actually, my whole body lifted off the seat and was flung to the side. Luckily, I was holding on to his vest so I didn’t fall off completely.

The last, and definitely the most memorable and exciting activity, was wakeboarding! This wasn’t my first time wakeboarding but since I never really got enough practice before, I only tried the beginner’s ride. This was my first time trying to wakeboard at a real beach, tied to a jet ski, and doing a water take off. A family who was swimming nearby was intrigued with my whole set up – I could see them closely watching and rooting for me.

The kuyas gave me some tips and reminders and were ready to send me off. By this time, I was already strapped in, and I didn’t have much of a choice. The jet ski took off, pulling the rope that eventually yanked me off the water. Embarrassingly, I fell face-first into the water, with the guys around me laughing. I laughed, too, and was ready to give it another go. The same humiliating fall happened on my next try. Quietly, I promised myself that I would l get the next one right. The gods were in my favor and helped me rise above the water – I was wakeboarding! The feeling was far from the simulated and mechanical – I was really being pulled by a jet ski, dodging waves and was moving at top speeds! I know I was happy with the ATV, but here, well, this was truly exhilirating! The perfect feeling to end a great weekend.

I checked the time, and boy was I late for my flight. I did make it back home, everyone laughing at my crisp, red skin but it was all so worth it – I got to meet the most courteous crew, who became my new friends, and got to check a number of things off my bucket list. This was a trip worth remembering.",30/08/2017,https://www.rappler.com/life-and-style/180602-travel-misibis-bay-resort-vacation-weekend
Soldiers in Bicol raise funds for Marawi evacuees,"LEGAZPI CITY, Philippines – The military in the Bicol region picked up various donations by Bicolanos for Marawi City refugees through house-to-house and store-to-store visits, as well as from local radio stations and other designated stations here.

The collection of assorted relief goods was done for a week, before the military's scheduled trip to Iligan City in Mindanao. The flow of relief goods continued even shortly before the said trip.

On July 7, Army Captain Ronnie Madrinan of the 9th Infantry Division public affairs led the Armed Forces of the Philippines' (AFP) humanitarian team that would bring the relief goods to Marawi.

At least 5 military and government trucks were loaded with 200 sacks of rice, canned goods, noodles, and used clothing, gathered after almost 3 weeks of knocking on the doors of Bicolanos to seek aid for Marawi City, where clashes between government forces and the terrorists Maute Group have lasted more than a month.

The AFP also raised P800,000 solely from the pockets of Bicolanos. This, along with the relief goods, will be handed over by Madrinan to the city social welfare office of Marawi City, which is currently stationed in Iligan City.

Albay Governor Al Francis Bichara and Legazpi City Mayor Noel Rosal also provided P200,000 each for Marawi.

Madrinan left the Tabaco City international seaport and boarded commercial ferryboat Regina Calixta – owned by Catanduanes Governor Joseph Cua – bound for Virac, to get the goods shared by the people of Catanduanes.

The AFP Bicol was given a 50% discount by Regina Calixta management for shipping fees. But from Virac, Madrinan said the transport of the goods to Iligan City will be for free, through a cargo ship also owned by Governor Cua.

'Grateful to Bicolanos'

The AFP Bicol has already been receiving donations from people from all walks of life. For instance, Carlo Lincaso, owner of an ukay-ukay store in Legazpi City and a former cameraman of GMA-7 donated 5 big sacks of used clothing for Marawi refugees. The donation was picked up by Tactical Operations Group 5-Philippine Air Force personnel.

""We're grateful to the Bicolanos because for just less than 3 weeks, we were able to produce P800,000 and assorted relief goods for war-torn stricken city of Marawi. Bicolanos share whatever they can. These goods and money came solely from the Bicolanos, our stakeholders,"" Madrinan said.

On June 19, a simultaneous kick-off ceremony in the 6 provinces of Bicol launched AFP Bicol's ""Pagmakulog sa Sadiring Lahi (Compassion for our Fellowmen)"" project, an initiative to lend a hand to the Marawi evacuees. The launch was led by General Manuelito Orense, commanding officer of the Army's 9th Infantry Division.

The program aims to encourage Bicolanos to give any form of assistance they can, including moral and spiritual support, to boost the morale of the displaced families.

The AFP in Bicol also tapped social media and local radio stations across the region to appeal for help from netizens and listeners.

""We hope that the war in Marawi will be over so that the displaced families can return home,"" Madrinan said. His team will be cruising on the high seas for 3 days before reaching Iligan City.

The Army team is a veteran of humanitarian missions under the Team Albay-Office of Civil Defense (OCD) Bicol, during the term of former Albay governor and current 2nd district congressman Joey Salceda and OCD director Raffy Alejandro.

The AFP in Bicol earlier sent at least 3 battalions to Mindanao before the Marawi City clashes erupted, to go after terrorists sowing fear in various parts of the region.

Since the Marawi siege started on May 23, at least 3 Bicolano Marines and an army soldier have been killed in action. The fallen heroes were given military honors here. ",09/07/2017,https://www.rappler.com/nation/175067-afp-collects-bicolanos-aid-marawi-city
"PH's longest railway to get funding from Japan, possibly China","MANILA, Philippines (UPDATED) – The Chinese government is seen to fund the P151-billion, 581-kilometer railway that will connect Laguna to Sorsogon in Bicol, said Transportation Secretary Arthur Tugade.

If realized, this would form part of the longest railway project in the country so far. Its first 3 phases, the 107.5-kilometer railway connecting Manila to Clark in Pampanga as well as the 72-kilometer Manila-Laguna commuter line, will be funded by the Japan International Cooperation Agency (JICA). (READ: 17 stations of Manila-Clark Railway announced)

The two projects cost P225 billion and P134 billion, respectively.

""We would like to have partnerships with countries using their own technologies. What the economic cluster decided is that the group of Luzon will go to the Japanese government and that the group of Bicol hopefully will go to the Chinese government,"" Tugade told reporters on the sidelines of an event in Manila on Monday, June 26.

""If we put two systems in one place, I will have a problem of mutual relevance and compatibility,"" he added.

Timothy John Batan, Transportation Assistant Secretary for rails, clarified that the third phase of the railway, the Manila-Laguna commuter line, will still be funded by JICA.

The project was initiated under the name North-South Railway Project in 2015, the last full year of the administration of President Benigno Aquino III. It was also during the Aquino administration when the Philippine government and JICA signed a $1.99-billion (P105-billion) loan deal for the line segment that connects Tutuban, Manila, to Malolos, Bulacan.

The P150-billion railway line segment that will connect Malolos, Bulacan, to Clark, Pampanga, will also be funded by JICA, Tugade said.

JICA said that once implemented, this ""could be a game changer in the Philippines' public transport system whose population density is 19,000 people for every one square kilometer,"" which is higher than in Tokyo and most other Asian cities.

STATION MARKING. The Philippine government and the Japan International Cooperation Agency announce the location of Tutuban Station in Manila on June 26, 2017. Photo by Chrisee Dela Paz/Rappler   

STATION MARKING. The Philippine government and the Japan International Cooperation Agency announce the location of Tutuban Station in Manila on June 26, 2017. Photo by Chrisee Dela Paz/Rappler

South segments

The first two segments, Tutuban-Malolos and Malolos-Clark, will start construction in the last quarter of 2017 and will be completed by the last quarter of 2021.

Meanwhile, the signing of the official development assistance (ODA) for the last two segments – Tutuban-Laguna and Laguna-Batangas-Quezon-Camarines Sur-Albay-Sorsogon – has not been done yet.

""It stands with rhyme and reason that we spread out the market. I want to start activities that are not covered by legal requirements of procurement and bidding; [otherwise] I will lose time,"" Tugade told reporters.

The Department of Transportation said the railway will connect cities, international seaports, and economic zones, allowing for faster movement of passengers and cargo.

The Aquino administration had auctioned off the south line of the project (Manila-Sorsogon). The Duterte administration then decided to continue the segment by financing it through ODA from Japan and China.

""With the government, we can borrow with a lower cost. We don't need return on investment,"" Budget Secretary Benjamin Diokno earlier told Rappler. (READ: Duterte gov't calls off auction for South Line of North-South Railway)

Tugade told reporters that the massive Mindanao railway project (MindaRail) might also be funded through ODA from China.

During President Rodrigo Duterte's state visit to China, the Philippine government was able to bring home a $9-billion loan deal from credit facilities to be made available for businesses, development projects, and infrastructure, among others.

Around 17 memoranda of understanding were also signed by Chinese and Philippine firms during the visit. Some Chinese firms involved, however, have questionable track records.",27/06/2017,https://www.rappler.com/business/173975-clark-manila-sorsogon-railway-funding-japan-china-dotr
"Bicol centenarian's secret to longevity: Coconut milk, prayers","SORSOGON, Philippines – The newest member of Bicol's centenarian community says prayers and her preference for coconut milk and local produce are among her secrets to longevity.

Corazon “Lola Ayoy” de los Reyes-Barcia celebrated her milestone with her family in Juban, Sorsogon, on June 18. Her remaining children – 8 of 11 – and their children and grandchildren trooped to their hometown to hold a birthday celebration for the centenarian with the entire village.

Relatives of Lola Ayoy describe her as a housewife who was ""treated like a queen"" by her late husband, farmer Honorato Barcia.

At a hundred years old, Lola Ayoy can still dance. She still has a keen sense of smell and her eyesight is just barely clouded by age. She is not taking any maintenance medicine.

Lola Ayoy can be a poster girl for the benefits of coconut milk and juice – which is the subject of debates in health circles – as these have been part of her diet ever since. (READ: The centenarians of Narvacan)

Asked about the secret of her long life, Lola Ayoy pointed to her healthy lifestyle. She said she ate ""small"" fish, vegetables cooked in coconut milk, local fruits, coconut juice, and the occasional piece of meat. She also cited her daily prayers.

BIRTHDAY WISH. Surrounded by family, Corazon 'Ayoy' de los Reyes-Barcia blows out her birthday candle. Photo by Rhaydz Barcia/Rappler 

BIRTHDAY WISH. Surrounded by family, Corazon 'Ayoy' de los Reyes-Barcia blows out her birthday candle. Photo by Rhaydz Barcia/Rappler

Benefits

The Department of Social Welfare and Development (DSWD) Bicol said that the region recorded 171 centenarians.

Among the 6 provinces of Bicol, Albay has the highest number of centenarians with 39, followed by Camarines Sur, 36; Sorsogon, 22; Camarines Norte, 20; and Masbate and Catanduanes, 9 each.

Among the country's regions, Western Visayas has the most number of recorded centenarians, totaling 360 as of early 2017, according to the DSWD.

Like her fellow centenarians, Lola Ayoy will receive a P100,000-cash gift from the government as provided under Republic Act 10868 or the Centenarian Act of 2016. The primary proponent of the measure in the House of Representatives is A Bicolano, Albay First District Representative Edcel Lagman.

Lagman earlier said the measure ""honors aging senior citizens who have served their families, communities and country for the longest period of time.""

The DSWD said 59 Bicol centenarians had received the cash gift from the government. Jesseshan Marbella-Aycocho, DSWD regional information officer in Bicol, said the department was still processing the papers of at least 20 other centenarians.

“Processing depends on the compliance of documents as proof of their age eligibility,” she said.

Arnel Garcia, DSWD regional director in Bicol, said that RA 10868 is a big help to the senior citizens.

Under the law, every Filipino citizen who celebrates his or her 100th birthday shall receive a cash gift of P100,000 from the national government in addition to any cash incentive from the recipient's city or municipality. ",24/06/2017,https://www.rappler.com/nation/173695-bicol-centenarian-coconut-milk-key-longevity
"In Bicol, military spearheads relief drive for Marawi","LEGAZPI CITY, Philippines – The Armed Forces of the Philippines (AFP) is knocking on the doors of Bicolanos to gather aid for evacuees affected by the crisis in Marawi City.

Army Colonel Alden Juan Masagca, commanding officer of the Philippine Army's 901st Infantry Brigade, personally appealed over local radio for donations of used clothing, cash, kitchen utensils, food, and school supplies for Marawi evacuees in temporary government shelters.

""To our kababayans (countrymen) in Bicol, we are knocking on your doors to solicit any assistance you can share to our brothers in Marawi City in Mindanao affected by the ongoing conflict,"" he said.

Masagca, who hails from Catanduanes, said the aid would not be for soldiers, but for civilians.

""We might be sleeping soundly here but our brothers in Marawi City are in miserable condition. [Their] houses were destroyed. They don't have a home to return to when the conflict is over. For our soldiers, we are asking for your prayers for their safety fighting against the terrorists,"" Masagca said.

He said they will wait until June 30 to collect assistance from the Bicolanos. The donations will then be sent to Marawi City through the Philippine Air Force, which will distribute it to the evacuees.

On Monday, June 19, the AFP launched the ""Pagmakulog sa Sadiring Lahi (Compassion for our Fellowmen)"" project, an initiative to lend a hand to the evacuees.

The launch was done in Bicol's 6 provinces, appealing for help from everyone willing to send aid to Marawi. Soon after the launch, the AFP in Bicol also tapped social media to appeal for help from netizens.

The Tactical Operations Group 5 of the Philippine Air Force, led by Colonel Rover Sobrino, appealed on its Facebook page for help for the evacuees.

The program aims to encourage Bicolanos to give any form of assistance they can, including moral and spiritual support, to boost the morale of the displaced families.

The AFP in Bicol earlier sent at least 3 battalions to Mindanao before the Marawi City clashes erupted to go after terrorists sowing fear in various parts of the region.

In Masbate City, different stakeholders, including the Muslim community, businesses, students, non-governmental organizations, and government agencies participated in the military's kick-off ceremony.

In Sorsogon, Governor Bobet Lee Rodrigueza invoked the ""bayanihan"" spirit to encourage provincemates to help the affected civilians, and asked for prayers for the military and police fighting in the conflict.

Since the Marawi siege started on May 23, at least 3 Bicolano Marines and an army soldier have been killed in action. The fallen heroes were given military honors here. ",20/06/2017,https://www.rappler.com/nation/173435-afp-bicol-appeal-marawi-evacuees
Lawmakers seek House probe into BPI system glitch,"MANILA, Philippines – Three lawmakers filed a resolution urging a House committee to investigate the system glitch of the Bank of the Philippine Islands (BPI), with bank accounts remaining inaccessible for the 2nd straight day.

AKO Bicol Representatives Rodel Batocabe, Alfredo Garbin Jr, and Christopher Co filed House Resolution (HR) Number 1072 on Thursday, June 8.

They want the House committee on banks and financial intermediaries to conduct an inquiry, in aid of legislation, into the ""security and stability of bank internal systems in light of the recent BPI internal error.""

 
BPI clients began reporting unauthorized transactions in their accounts early Wednesday morning, June 7. The bank attributed the fiasco to an ""internal data processing error"" and said it was not a hacking incident.

BPI executives also assured clients the problem would be resolved on Wednesday. At 10:03 pm, the bank said it had ""rectified the mispostings related to the internal systems problem,"" and that it had also restored automated teller machine (ATM) functionality.

But around 12 hours later, BPI once again deactivated its electronic channels, including its ATMs.

""In the process of rectifying balances of accounts with misposted transactions, we have noted that certain accounts still reflect incorrect balances. To allow us to do the necessary adjustments, we will need to deactivate our electronic channels today,"" the bank said in an advisory posted on Twitter at 10:46 am.

For Batocabe, Garbin, and Co, the banking fiasco ""brought considerable panic resulting to many bewildered depositors going to their BPI branch of account to demand an explanation or a return of their money.""

""We need to conduct an investigation to find out about the root cause of the BPI internal error and to determine the most suitable safeguards and to prevent such future incident from happening not only to BPI but in other banks and financial institutions,"" said the lawmakers.

BPI is owned by local conglomerate Ayala Corporation, the Roman Catholic Archbishop of Manila, and Singapore's GIC Private Ltd.

The Ayala-led bank is the 3rd biggest universal bank in the country in terms of deposits. As of March 2017, its total deposits reached P1.44 trillion and total resources hit P1.73 trillion.

It reported net income of P6.3 billion in the first 3 months of 2017, up 26% from the same period a year ago.

As of end-2016, it has 821 branches across the country, including 35 kiosk branches, and has a network of 3,061 ATMs and cash deposit machines. ",08/06/2017,https://www.rappler.com/nation/172377-lawmakers-seek-house-probe-bpi-system-glitch
Hit the road: 4 destinations for your family and barkada,"MANILA, Philippines – Who says that you need to go jet-setting just to find some adventure?

From singing songs to shouting “are we there yet?” from the back seat, a long road trip is a great opportunity to bond with your family or friends. Planned right, they’re also short enough to squeeze in over a weekend. In just a few hours, you can soak in the wonders of a whole new place without ever taking off from the ground.

For the perfect road trip, you can’t risk bringing a car that might break down on the first stop. Your vehicle needs to stand tough against the forces of nature while still keeping you and your passengers comfortable.

Whether you choose to go with your family or with your crew, a sports utility vehicle (SUV) loaded with the right features can carry you across whatever road you choose (READ: Adventure trek: Top 4 challenging routes for your SUV).

Check out the slideshow below for some road trip tips and ideas you can plan over a weekend. Remember, the important thing isn’t just to get there and back; it’s also to have some fun and get away, even for just a short time.",15/04/2017,https://www.rappler.com/brandrap/travel-food-and-lifestyle/116368-slideshow-roadtrip-destinations-suv
Thousands of passengers stranded due to Tropical Depression Crising,"LEGAZPI CITY, Philippines (UPDATED) – About 4,000 passengers in various seaports of Bicol were stranded after sea trips in the region were cancelled due to the weather disturbance brought by Tropical Depression Crising.

Rachelle Miranda, OCD Bicol spokesperson, said all sea transportations were cancelled on Saturday, April 15, as Crising threatened Samar.

“It would be best not to proceed to seaports or your travel destinations as there would be no sea transport unless tropical cylone warning signal (TCWS) and gale warnings are lifted,” Miranda said.

Initially, the Philippine Coast Guard (PCG) said that close to 1,000 passengers in various seaports in the Bicol region were stranded. But by 4 pm, the PCG said, there were at least 4,851 stranded passengers.

The highest number of stranded passengers were reported in Matnog port in Sorsogon province – about 590, according to the PCG, followed by Tabaco (249), Bulan (9), Pilar (30). In Camarines Sur, 25 were stranded in Pasacao town and 59 in Guijalo.

The stranded passengers in the provinces of Albay, Sorsogon, and Masbate took shelter at the seaports of the Philippine Ports Authority (PPA).

What passengers should do

Expecting a passenger surge as the Holy Week ends, the regional directors of Bicol and Eastern Visayas regions checked the situation in various ports in their areas of responsibility on Saturday, according to OCD spokesperson Mina Marasigan.

Marasigan advised passengers to do the following to avoid getting stranded:

Be guided by port travel schedule and other advisories
Monitor weather updates
As of Saturday afternoon, the following areas remain under signal number 1, according to PAGASA:

Sorsogon
Burias Island
Romblon
Masbate including Ticao Island
Aklan
Antique
Iloilo
Capiz
northern part of Cebu
northern part of Negros Occidental
Northern Samar
Eastern Samar
Samar
Biliran
Leyte
Southern Leyte
Marasigan said that the Department of Social Welfare and Development (DSWD) is ready to assist stranded families or individuals who may need assistance.",15/04/2017,https://www.rappler.com/move-ph/issues/disasters/167002-passengers-stranded-tropical-depression-crising
Bicol sculptors connect with God through religious images,"LEGAZPI CITY, Philippines – For several decades now, the father and son tandem of Ramon Arnido Vibar, 62, and his son Michael, 25, have been the most sought-after sculptors in the Bicol region for their exceptional talent in breathing life into pieces of wood.

Their life-size images of Jesus Christ, the Virgin Mary, and saints are fixtures in the Good Friday afternoon processions, with the sculptures placed on top of well-lit carriages and followed by hundreds of venerating devotees.

Every day, the two carve images of saints – locally called ""paso"" – for Bicol churches, families and individuals. Most of the images found in Bicol churches wre made in Kriscraft, the art shop that the father-and-son tandem maintains at the back of St. Gregory the Great Cathedral in Barangay Maoyod.

Ramon has been carving life-sized images for over 30 years, having started as his father's assistant. Michael, on the other hand, started practicing the art of cement sculpture at the age of 13, before later shifting to wood carving to help his father.

Family of sculptors

Ramon is the second-generation sculptor in the Vibar family. His father, Castro, was known as the genius sculptor of his time.

Castro was in grade school when he began forming the images of Rizal, Mabini, Bonifacio and other heroes.

His talent was discovered while he was studying in Albay Central Elementaty School in Old Albay District. He indulged in clay molding at that time.

In 1947, during the International Eucharistic Congress, he was accompanied to Manila by a certain Barcena who enrolled him in the fine arts program at the University of Santo Tomas.

His talent was recognized by his professor, Guillermo Tolentino, who taught him not only the theories but also the techniques of modeling and actual practice. The Vibar patriarch was also highly recognized by then Fr. Jose Sanchez, now the cardinal.

In the early 40s, Castro carved the images of St. Peter, St. James and other saints using clay-and-ash combinations. His works are venerated in processions, enshrined in Albay churches. They can also be found at the homes of families who own treasured religious images.

Some of his remarkable works were the images of Msgr. Jorge Barlin in Camarines Sur, which measured 6 feet in height; St. Joseph in Aurora Boulevard, Quezon City (21 ft); Our Lady of the Assumption in Guinobatan, Albay (6 ft); Apparition of the Miraculous Medal in Sucat, Paranaque (8 ft); the Crucifix in the Cathedral of Our Lady of the Gate in Borongan, Samar (9 ft); Mary Magdalene of the Church in Pantal; St. Jude at St. Jude Catholic school in Legazpi City (8 ft); and Christ the Redeemer (6 ft).

HOLY IMAGES. Fr. Richard Benavente blesses the images created by the Vibars. Photo by Rhaydz B. Barcia/Rappler 

HOLY IMAGES. Fr. Richard Benavente blesses the images created by the Vibars. Photo by Rhaydz B. Barcia/Rappler

God's intercession

Since 1935, the Vibars have made about 1,000 images. Today, Ramon and Michael are famous sculptors in Bicol, known for putting God’s images into wood and cement.

When asked how they can create the beautiful images, Ramon attributed this to God’s intercession.

“Sometimes it appears through a dream. I’m just an instrument of God who has given me this talent to create his images and those of the saints from pieces of wood. Every time I go on with my works, I feel the intercession of God to perfectly create his image according to his likeness,” Ramon said.

Ramon added that creating images of saints, Mary, and Jesus is his way of communicating with God.

This Good Friday, the images made by the Vibars will once again be making the rounds of religious processions for the Holy Week. ",12/04/2017,https://www.rappler.com/nation/special-coverage/weather-alert/221499-tropical-depression-amang-pagasa-forecast-january-21-2019-11am
"Earthquake rocks parts of Bicol, Eastern Visayas","MANILA, Philippines – A magnitude 5.4 earthquake shook parts of Bicol and Eastern Visayas Monday morning, April 10.

It struck at 8:43 am Monday, the Philippine Institute of Volcanology and Seismology (Phivolcs) said in its bulletin.

The quake's epicenter was located 89 kilometers northeast of Mapanas, Northern Samar, in the Philippine Sea, at a depth of 27 kilometers below the surface. It was of tectonic origin, Phivolcs said.

Intensity II was felt in Catarman, Northern Samar, and in Juban, Sorsogon; Intensity I, meanwhile, was felt in Tacloban City and Palo Leyte, and was detected by instruments in Legazpi City, Masbate City, Borongan, and Sorsogon City.

The US Geological Survey measured the quake as a magnitude 5.7.

Aftershocks are expected, the bulletin said, but no damage is expected. There are also no tsunami threats. ",10/04/2017,https://www.rappler.com/nation/166528-earthquake-eastern-visayas-bicol
