0,1,2,3
Why Leni Robredo is Mar Roxas' choice,"SORSOGON, Philippines – Is administration bet Manuel Roxas II one step closer to finally finding a running mate?

Roxas formally offered the slot to Camarines Sur Representative Maria Leonor “Leni” Robredo during a visit to Naga City on Friday, September 18.

Robredo confirmed the offer in a chance interview with reporters in Naga City, and said she would be mulling it over.

The offer came two days after Senator Grace Poe, whom Roxas and the ruling Liberal Party had been publicly wooing to be his vice president, announced her own bid for the presidency.

And it came a day after Senator Francis ""Chiz"" Escudero, who is from Bicol like Robredo, announced his vice-presidential bid.

Roxas confirmed that the ""informal and formal"" processes in offering the vice presidential slot to Robredo have begun. ""May sinusunod tayo na pormal na proseso na pormal na rin na inihain kay Cong Leni at hindi ko naman gustong pangunahan yung proseso,"" he told reporters in Sorsogon.

September 16 decision

The decision to formally offer the post to Robredo was made on Wednesday night, September 16, during a meeting called by President Benigno Aquino III with Roxas and other senior party officials, Rappler learned.

The meeting was held on the night Poe declared her presidential bid.

Robredo was informed about what was discussed in the meeting, according to a source close to LP.

The following day, Thursday, September 17, Robredo posted a picture of her husband, the late Interior Secretary Jesse Robredo, on her Facebook account, asking for a “lifeline.” Supporters flooded the comments section of the post, egging on Robredo to run. (READ: Netizens react to Roxas' offer to Robredo)

When we checked Friday, the Facebook post has been deleted.

Aquino, who led the public wooing of Poe, has been the one pushing hard for a Roxas-Robredo tandem, the same source added.

So that even before Poe's announcement, talks between the two camps had already begun – even if in public, Roxas and Aquino were saying they were still “hopeful” about Poe.

Poe would’ve ensured that the broad coalition led by the LP, which includes the Nacionalista Party (NP), Nationalist People’s Coalition (NPC) and the National Unity Party (NUP) would stay intact come 2016.

But that ship has long sailed.

LENI, RUN. Residents of Baseco Compound in Manila sign their names as part of the campaign urging Camarines Sur Representative Leni Robredo to run for vice president. Photo by Katerina Francisco/Rappler 

LENI, RUN. Residents of Baseco Compound in Manila sign their names as part of the campaign urging Camarines Sur Representative Leni Robredo to run for vice president. Photo by Katerina Francisco/Rappler

Why Leni?

The Roxas camp had another choice for running mate: Senator Alan Peter Cayetano. (READ: Who will be Mar Roxas' VP? List: Poe, Robredo, Cayetano)

A power bloc in the Roxas camp has been pushing for the senator to be the standard-bearer's running mate. Cayetano himself said he was open to it.

But Cayetano carries some baggage. He was with the camp of former Senator Manuel Villar, who ran against Aquino in the 2010 presidential race. A member of the NP, Cayetano is also believed to have been among those who orchestrated the release of a fake medical report during the 2010 elections, which alleged Aquino had psychological issues. Cayetano also demonized the Moro Islamic Liberation Front, which signed a peace agreement with the Aquino government, at the height of the Masamapano scandal.

In contrast, Robredo has always been identified with the Aquino administration. Her husband, a good friend of Roxas, ran the first phase of Aquino's presidential campaign. She is also a staunch supporter of the peace process with the MILF.

Supporters of Roxas see Robredo as the embodiment of the government’s “Daang Matuwid,” or its transparency, good governance, and anti-corruption platform.

The late Jesse Robredo is remembered for his work in Naga City, where he introduced reforms that turned the city from a laggard to among the most distinguished in the country.

Daughters opposed to VP bid

Prior to joining politics, Leni Robredo was a lawyer who took on cases for the city’s poor. This is among the reasons, Roxas said in a past interview, why she is among his choices for vice president.

“She has the experience, she’s a lawyer. When she was a lawyer, she didn’t use her knowledge to represent companies. Instead, she helped people from Naga and she was a lawyer for the poor, those who could not afford legal representation. When it comes to helping our countrymen, her track record is well established,” Roxas said.

Robredo is also the LP’s chairman in Bicol.

Robredo has said the vice presidency is “not an option” for her since it was “too soon.”

She was elected representative of the 3rd district of Camarines Sur in 2013, a year after her husband’s tragic death in a plane crash.

Her 3 daughters are also against her running for the VP post, according to Robredo herself. At most, she said in the past, she is eyeing a Senate post.

“There are a lot of options – people who are more qualified. I don’t have a monopoly on good intentions. I’m aware of my limitations, I’m realistic about my targets,” Robredo earlier told reporters.

Awareness numbers are also a concern for Robredo, although she has been going around the country in the past few weeks.

Who will take her place?

But among the biggest factors, at least politically, is the district she would be leaving behind should she run for vice president.

Robredo had not planned to run for Congress in 2013 but was convinced by the clamor of locals who wanted a viable candidate against the Villafuertes, a politically entrenched family in the province.

Robredo defeated Nelly Villafuerte in the 2013 polls. (READ: Robredo: I'm the example of how votes can't be bought)

The Villafuertes are related to Robredo’s late husband, although the two had a falling out when the former Naga mayor refused to heed his relatives’ requests.

Robredo's vice-presidential bid would make the Camarines Sur district open again to the Villafuertes.

The patriarch, former Camarines Sur Representative Luis Villafurter, is said to be eyeing a comeback. His grandson is the incumbent governor of the province.

The Villafuertes are now supporting Poe and were seen during Poe's declaration at UP.

Current Naga City councilor Gabriel Bordado Jr. is being eyed as a possible replacement for Robredo. Bordado was vice mayor when Jesse Robredo was mayor of Naga.

Splitting Bicol vote

And there's the problem of ""splitting"" the Bicol vote.

""As a party man, I'll go for [Leni Robredo]. But this division is something that Bicol doesn't need,"" Albay Governor Joey Salceda told Rappler in a phone interview.

Escudero, Poe's running mate, was representative of Sorsogon prior to joining the Senate. The senator’s father was once Sorsogon’s representative in Congress, a position now being held by his mother.

Robredo also happens to trace her roots, through her father’s side, to Sorsogon.

""It will divide Bicol and a divided Bicol is not important to the next administration. It is a division that Bicol doesn't need at all,"" said Salceda.

The governor noted that should Robredo decide to seek the vice presidency, it would be the first time for Bicol to have its politicians directly run against each other in a national race.

But we note that it would also be the first time in recent history for Bicol to have a fighting chance to make one of its own vice president. ",18/09/2015,https://www.rappler.com/nation/politics/elections/2016/106330-leni-robredo-mar-roxas-vice-president-choice
Legaspi Int'l Airport completes P40M upgrade,"MANILA, Philippines –The P40-million ($857,916.48) Legaspi International Airport passenger terminal refurbishment is complete, the Civil Aviation Authority of the Philippines (CAAP) announced Thursday, August 20.

The new terminal building is expected to accommodate more than 500 passengers at any time.

The airport currently handles 8 regular flights from Manila and Cebu from Philippine Airlines, Cebu Pacific, and CebGo (Tiger Air); and chartered international flights mostly from Shanghai and mainland China. It accommodates medium-sized commercial jets and military aircraft on its single runway.

The airport can handle night landings and take-off but only on prior notice. It normally operates from sunrise to sunset due to the ongoing improvement and installation of its instrument landing system.

The newly renovated passenger terminal building (PTB) was designed to provide convenience to airline passengers. Its eco-friendly design also features ceiling glass fronted walls, which allows sunlight to fill the facility that reduced the need for artificial lighting for the good part of the day.

It also provides a view of the runway, and the Mayon Volcano.

Separate international arrival and pre-departure areas were added in the refurbished PTB. There are spaces now housing government agencies like the Bureau of Immigration, Customs and H uman/Plant Quarantine, and Philippine Drug Enforcement Agency.

CAAP's self-generated revenue provided funds that allowed improvements on Legaspi International Airport's passenger terminal. The construction of the South Luzon or Bicol International Airport is underway and eyed for completion in the next 5 years. (READ: DOTC earmarks P781M for Bicol international airport)

“The management could not just sit and watch with a blank face the difficulties and discomfort being experienced by passengers due to cramped space and insufficient vent system of the old passenger terminal,” said Cynthia Tumanut, area and airport manager of the Area Center V and Legaspi International Airport.

Area Center V is composed of Legaspi, Albay, Masbate, Naga, Sorsogon, Virac, Bulan, and Daet airports.",21/08/2015,https://www.rappler.com/business/industries/208-infrastructure/103251-legaspi-international-airport-completes-refurbishments
"Volcanic ash help stem red tide bloom in Bicol waters, says scientist","LEGAZPI CITY, Philippines – Volcanic ash might be a big problem during eruptions, but a scientist says it can help minimize a different problem – red tide.

The Philippines' fishing grounds is in dismal situation, as high levels of chemical contamination and harmful algae now affect almost all major fishing grounds in the country, says marine scientist Ronnel Dioneda, the director of the Bicol University Research and Development Center–Higher Education Regional Research Center

Dioned said that an increasing number of fishing grounds in the country is becoming more toxic, with the spread becoming more frequent and intense.

“More fishing grounds in the country are contaminated with chemicals [increasing the] toxicity of oceans... The serious threat is to human health, decimating aquaculture, and... to tourism too,” he said.

Dioneda said harmful algal bloom (HAB), known as the ""red tide"" toxin, is now affecting fishing grounds across the country. He cited the case of Sorsogon Bay when the red tide toxin was in bloom from September 2006 to July 2011. In this incident, contaminated shellfish caused the deaths of 20 people and the hospitalization of more than 300 others.

The dinoflagellate toxin is dangerous to public health, and it affects the livelihood of people who are dependent on shellfish, the marine scientist said.

In Sorsogon, the presence of red tide was temporarily contained after volcanic ash spewed by Mayon and Bulusan volcanoes flowed down to Sorsogon Bay.

Dioneda, who conducted a series of studies in Sorsogon Bay and other red tide-affected waters in Bicol, said the ash – rich in sulphur, silica and iron – indirectly helped curtail the toxin as these minerals encourage the proliferation of diatoms, microscopic algae that prevent the growth of dinoflagellates, which produce the red tide toxin.

He explained that diatoms are plankton that control the prevalence of the red tide agents. The diatoms, according to him, appear to benefit from the silica and other minerals more than the HAB-causing dinoflagellates. With an abundance of diatoms, the poisonous group of microorganisms are prevented from multiplying.

He explained that the cysts of dinoflagellates lay dormant on the ocean floor or buried on the sediment and left undisturbed and they can stay in this state for years.

Dioneda uncovered that there are rivers from Mayon Volcano in Albay that traverse Donsol and Pilar towns down to Sorsogon Bay, where a considerable amount of silica can be traced in the mouth of Sorsogon Bay.

“Volcanic materials, once dissolved in sea water, kills the cell with high density of toxicity,” he said. He said the decline in the red tide-producing microorganisms was noted after Bulusan spewed ash in 2011.

“Somehow, the volcanoes eruptions (Mayon and Bulusan) also help out to bring back the livelihood of the people specifically for tahong mussels’ dependent source of living,"" he added.",12/07/2015,https://www.rappler.com/science-nature/environment/98504-bicol-volcanoes-ash-red-tide
Bicol University grad tops 2 board exams,"ALBAY, Philippines – On the night the results of the May 2015 nursing board licensure examination was released, Benedict Rey Montas Serrano, 20, got a call from his girlfriend Shiena Mae Atienza. She passed.

She was more excited over another thing that Tuesday night, June 23: Benedict topped the board exams. He didn’t believe her.

“Bawal mag-joke (Don’t kid me),” he told her. The girlfriend hung up on him.

Benedict Serrano only realized it was true when the coordinator of the nursing review center in Legazpi City also called him, and “numerous congratulatory text messages and calls” started pouring in.

“That’s the only time I took the messages seriously,” he said.

He got a score of 86.40%, the highest among 17,981 total examinees, 9,707 of whom passed.

Serrano had reason to be a bit skeptical at first. What are the odds he would top another licensure exam? In 2013, he topped the midwifery examination.

A consistent honors student since grade school, Serrano is now in medical school, also at the Bicol University, where he also graduated from the nursing school cum laude this year.

Serrano is the oldest of 3 children of Dennis and Teodora, both 47 and mathematics teachers at the Pagasa National High School in Legazpi City. His sister Cathy Rose is studying accountancy at the Bicol University, and his brother Lawrence Rex is a Grade IV pupil at Tamauyan Elementary School.

Serrano prepared even before and beyond the six-month review course for the nursing board exams. “Early preparation and advance study greatly helped me out. I aimed at being number one, but the exam was quite difficult, I just prayed to pass it,” he said.

Six other graduates of Bicol University made it to the top 10:

Marinell Ala Atos - Bicol University Legazpi, 3rd
Kristine Marie Manlapas Basas - Bicol University Daraga, 6th
Dayanara Galpo Dimatulac - Bicol University Legazpi, 9th
Michelle Ann Hamor Hilis - Bicol University Legazpi, 9th
Ma Jella Mirabel Turallo - Bicol University Legazpi, 9th
Mabelle Blancada Consulta - Bicol University Legazpi, 10th
The Bicol University College of Nursing was the 5th top performing school nationwide in the recently administered licensure exams, with a passing rate of 96.23%. ",26/06/2015,https://www.rappler.com/nation/97495-bicol-graduate-tops-nursing-midwifery-board-exams
Mount Bulusan spews ash,"LEGAZPI CITY, Philippines (UPDATED) – Stronger explosions in Sorsogon's Mount Bulusan are possible in the coming days, a government scientist said Tuesday, June 16, after successive ash explosions in the volcano.

On Tuesday, Bulusan volcano spewed at 11:02 am with clouds as high as 400 meters. The explosion, according to Phivolcs volcanologist Ed Laguerta, was bigger than the previous eruption last month.

The ashfall affected the volcano's southwest quadrant portion, specifically the municipalities of Juban and Irosin.


When asked if the series of phreatic explosions is a precursor for a bigger eruption, Laguerta said that if change in the chemical composition happens, stronger volcanic activity is likely to take place.

“Should the chemical composition [of the volcano's emissions] change, this might [indicate] a stronger volcanic activity,” Laguerta said.

Bulusan is one of the country’s most active volcanoes. Last month, the volcano exploded twice, first on May 1 and then on May 6.

Bulusan's explosions are usually phreatic or steam-driven, which is what occurred Tuesday. The last magmatic explosion occurred 40 years ago.

The volcano is under Alert Level 1 after a series of explosions last month, due to hydrothermal abnormalities beneath the volcano.

Phivolcs warned the public and disaster officials to be on guard around the clock for more steam-driven or phreatic eruptions in the coming days.

Col. Ceasar Idio, commanding officer of the Army’s 903rd Brigade, said military trucks are on standby for possible evacuation of residents living in the slopes of restive volcano.

“My men belonging from disaster response units are on alert and ready to respond for possible evacuation of the residents living in danger zone,” Idio said.

Phivolcs warned the public not to venture within the 4-kilometer danger zone as explosions may happen anytime. ",16/06/2015,https://www.rappler.com/nation/96520-mount-bulusan-spews-ash
Bicol LGUs to use social media in disaster response,"MANILA, Philippines – Local officials and advocacy groups in the Bicol region are now ready to maximize social media tools in their disaster risk reduction and management (DRRM) efforts.

A total of 116 participants – mostly from the provincial and municipal DRRM councils – underwent a workshop under Project Agos of the Move, the citizen engagement arm of Rappler, at the CBD Plaza Hotel in Naga City, Camarines Sur, June 4-5.

During the workshop, Rappler Research & Content Strategy head Gemma Bagayaua-Mendoza and Jed Alegado and Lou Gepuela of Project Agos discussed how social media can be used as a means to improve DRRM activities at the community level.

Participants received training on how to use Facebook and Twitter for information dissemination. They were also taught how to make use of innovative online platforms like the Project Agos Alert Map.

Project Agos also encouraged participants to have a mindset of achieving #ZeroCasualty in times of disaster.

Social media is a vital communication channel, according to engineer Domingo Ramos, a member of the staff for operation of the municipal DRRM office in the 2nd district of Pasacao, Camarines Sur.

""'Yung Facebook, 'yung Twitter, talagang important 'yun sa communication, lalo na kung may mga picture [kang ilalagay] para [mapakita] mo talaga kung ano 'yung nangyari,"" said Ramos.

(Facebook and Twitter are very important in communication, especially when you include photos in your posts so you can show people what really happened.)

Representatives from other local government units and groups shared the sentiment, and vowed to include the improved utilization of social media channels in their DRRM activities.

Edgar Balidoy from the municipal DRRM office in Sto Domingo said their office already has a Facebook account, which they would update with the latest weather bulletins and DRRM efforts.

However, he said, he will also make a Twitter profile for the office and request for a faster Internet connection, as suggested during the workshop.

“This will surely be an added warning and communication feature in our DRMM operations,” Balidoy said.

He added: ""Very important itong mga technology na 'to, especially sa warning, kasi ang aming [purpose ay] zero casualty."" (These forms of technology are very important, especially when warning people about incoming disasters, because our purpose is zero casualty.)

The Bicol region is considered as one of the most disaster-prone areas in the country. The region is often visited by typhoons and is home to two active volcanoes: Mount Mayon in Albay and Mount Bulusan in Sorsogon.

Those who attended the workshop were from towns and cities in Camarines Sur, Sorsogon, Albay, and Masbate. There were also delegates from the Department of the Interior and Local Government's RAY (Recovery Assistance for Yolanda) project.

Community outreach and disaster response offices of the Ateneo de Naga University and the Central Bicol State University of Agriculture also attended. Socio-civic groups – such as the Center for Bicol Development, DRR Net Philippines, and Kabalikat Civic Radio – also participated.
This workshop in Naga is part of Project Agos’ efforts to conduct capacity building workshops for various LGUs around the country. The first was held in Metro Manila in 2014.

Project Agos is set to conduct training sessions in Cagayan de Oro and Davao this year. ",08/06/2015,https://www.rappler.com/move-ph/issues/disasters/95683-bicol-project-agos-workshop-bicol
Project Agos to conduct workshop in Naga for disaster managers,"MANILA, Philippines – The Bicol region is considered as one of the most vulnerable and disaster-prone regions in the Philippines. Boarded by the Pacific Ocean, it is often visited by typhoons due to its location. The region is also home to two active volcanoes – Mt. Mayon in Albay and Mt. Bulusan in Sorsogon. (READ: Bicol Volcanoes make Ruby a 'complex' disaster)

MANAGING INFORMATION. A participant from the Project Agos Metro Manila Workshop explains the flow of information during a disaster response.    
MANAGING INFORMATION. A participant from the Project Agos Metro Manila Workshop explains the flow of information during a disaster response.

How can local government units in the Bicol region use social media and technology in preparing and responding to disasters?

This is the question that Project Agos seeks to answer through a capacity building workshop for disaster managers and disaster responders. The workshop, to be held at the CBD Hotel on June 4-5 2015, is aimed at building the capacity of local government officials, civil society organizations, and other stakeholders to use social media for disaster information management.

Seventeen barangays spread across 4 towns of Pampanga are identified as geo-hazard areas according to the Mines and Geosciences Bureau (MGB).

Furthermore, 26 municipalities are at high risk for flooding while 14 towns are highly susceptible to landslides.

Aiming for #ZeroCasualty

The event - to be attended by local executives, disaster managers and representatives of civil society in the Bicol Region, will highlight how social media can be used as a tool to improve disaster preparedness and response at the community level.

The workshop participants will receive training on how to use social media tools like Twitter and Facebook as well as how to use innovative online platforms like Project Agos. It aims to develop the mindset of achieving #ZeroCasualty in times of disasters.

DISASTER READY. Project Agos participants from Leyte and Samar commit to aim for #ZeroCasualty during a Project Agos training workshop in April.     

DISASTER READY. Project Agos participants from Leyte and Samar commit to aim for #ZeroCasualty during a Project Agos training workshop in April.

Project Agos

Launched in September 2013, Project Agos is an information and communications platform that combines top-down government action with bottom-up citizen involvement to help communities adapt to climate change, and become better prepared for disasters.

Project Agos is made possible through a grant from the Australian government and is supported by the Philippine government and civil society organizations like the Philippine Red Cross and World Vision. (READ: #ProjectAgos: One-stop shop for climate change)

Project Agos conducted its first LGU capacity building workshop in Metro Manila in November last year and has conducted similar workshops in Iloilo and Cebu in March this year and in Leyte last April.

Project Agos partners include national government agencies, international and local non-governmental organizations, local government units, and private groups.",02/06/2015,https://www.rappler.com/move-ph/issues/disasters/94930-project-agos-training-workshop-naga
GMA job cuts to include headquarters?,"MANILA, Philippines – After laying off employees in its regional offices, GMA Network, Incorporated said it will likely continue the process in its headquarters in Quezon City to reduce operational costs and ensure competitiveness.

“We’re done with regional offices, but here in the main office, we still have to know by how many; we’re constantly reviewing,” GMA President and Chief Executive Officer Felipe Gozon told reporters in a briefing Thursday, May 14 when asked if its manpower reduction program is still ongoing.

In April, contracts of workers in GMA-7’s regional offices in Cagayan de Oro, Bacolod, and two other cities were terminated. Some reports said this involved the sacking of at least a hundred reporters, video cameramen, and drivers who were an essential part of the network's newsgathering team.

Gozon, however, did not say how many were laid off in its regional stations and how much did the network save as a result.

Continuing process

Asked if the same will happen to its Manila office, the chief of GMA-7 replied: “It’s a continuing process,” noting that the company “will save millions of pesos” due to lower overhead cost.

Gozon said that his network gained “big savings” from the layoffs in regional stations.

“Lugi kami eh. Wala nang ratings eh. In short, wala nang silbi. Lahat naman ng managers ay ginagawa ito. Kung hahayaan mo lang, eh ‘di maba-bankrupt ka. (We were losing money. Ratings were low. In short, there’s no use. All managers do this. If you let this happen, you’ll be bankrupt),” he explained.

In a statement in April, the National Union of Journalists of the Philippines (NUJP) regarded the network's claim of ""strategic streamlining"" to justify the layoffs as a ""play on words"" that ""belies the grim reality that almost all employees in regional news desks of the network will lose their jobs.""

NUJP said the network ""is not on the brink of bankruptcy with no recourse but to let go of its employees to stay afloat.""

Under the Constitution, workers are guaranteed security of tenure or the right against termination without just cause and due process.

In 2014, GMA saw its bottom line shrink by 40% to P1.01 billion ($22.67 million) due to the lack of political advertisements that lifted its income a year before, during the 2013 elections.

But in the first quarter of the year, its net income jumped 25% to P408 million ($9.15 million), from P326 million ($7.31 million) a year ago.

Its revenues also went up by 5% to P3.01 billion ($67.50 million) from P2.85 billion ($63.91 million).

The chief of the country’s second largest broadcaster by market value said: “Our performance in the first quarter is a good indication that 2015 will be a much better year for our company.” ",15/05/2015,https://www.rappler.com/business/industries/172-telecommunications-media/93255-gma-network-staff-reduction-continues
Thousands evacuated in Sorsogon as Dodong nears,"LEGAZPI CITY, Philippines – Provincial authorities began on Friday, May 8, the mandatory pre-emptive evacuation of 2,000 families who have refused to leave their homes at the foot of Mount Bulusan in Sorsogon, in preparation for Typhoon Dodong (Noul).

The Office of Civil Defense Bicol (OCD5) and the Provincial Disaster Risk Reduction Management Council in Sorsogon began the task Friday afternoon in Cogon village and Irosin town.

Bernardo Rafaelito Alejandro, OCD5 director and Regional Disaster Risk Reduction Management Council chairman, said the pre-emptive evacuation of the families, numbering an estimated 11,000 people, is necessary to ensure their safety as the typhoon nears the country.

Disaster management authorities have expressed concern that expected heavy rains due to Dodong would mobilize the volcanic debris spewed by Bulusan last week and trigger lahar (mudlflows). Sorsogon is currently under public storm warning signal number 1.

'No choice'

On Friday, round 500 residents of farming villages around Bulusan, many of them children and elderly women, were seen boarding army trucks clutching sleeping mats and bags of clothes as Dodong bore down on the area.

""I have no choice but to evacuate. I may not be strong enough to outrun the mudflows,"" 66-year-old housewife Dolores Guela told Agence France-Presse.

The Philippine Institute of Volcanology and Seismology (Phivolcs) has raised Alert Level 1 over Bulusan after it erupted twice in less than a week – on May 1, and on May 6, spewing ash at least 250 meters high. (READ: Mount Bulusan in Sorsogon erupts again)

Minor ash explosions alone would not normally prompt an evacuation, but authorities ordered one nonetheless because of the threat of mudflows from the approaching storm.

At least 4,430 passengers are stranded in various ports of the Bicol region due to Dodong. The Philippine Ports Authority in Bicol has grounded all sea crafts in 7 ports.

Aside from Sorsogion, the provinces of Albay, Catanduanes, Camarines Sur, and Camarines Norte have also been placed under public storm signal number 1. ",08/05/2015,https://www.rappler.com/nation/92595-preemptive-evacuation-mount-bulusan-dodong
Sorsogon towns evacuate residents ahead of multi-hazards,"SORSOGON, Philippines – Disaster management authorities in the towns of Irosin and Juban in Sorsogon province evacuated more than 1,000 people on Thursday, May 7, amid the twin threats of a pending volcanic eruption and an approaching typhoon.

Government volcanologists raised the alert level on Mount Bulusan in Sorsogon early Thursday after the volcano, one of the most active in the Philippines, erupted twice in a week.

The weather bureau, meanwhile, said it expected to raise Storm Signal No. 1 over Sorsogon and 3 other provinces in the Bicol region by 11 pm of Thursday.

On Wednesday night, after Bulusan erupted a second time in a week, some residents around the volcano already fled their houses.

Director Renato Solidum of the Philippine Institute of Volcanology and Seismology (Phivolcs) warned that a series of explosions is possible for Bulusan, and that lahar from its slopes might remobilize in the low lying areas following the threat of intense rainfall expected toward the weekend.

The ashes emitted by Bulusan fell on the volcano's southwest quadrant, particularly on the towns of Juban and Irosin. Traces of ash were observed in Sitio Tulay of Barangay Bagsangan, Cogon, Monbon, and Tinampo in the municipality of Irosin.

Solidum explained that steam-driven eruptions, called ""phreatic"" eruptions, occur when water makes contact with hot rock inside the volcano causing steam.

“Due to pressure build-up, the steam escapes through the crater explosively. Such explosions are typical to Bulusan during restive periods, when its hydrothermal system is disturbed or when steam accumulates and pressurizes at the shallow levels of the volcanic edifice,” Solidum said.

This indicates that hydrothermal processes may be underway beneath the volcano that may lead to more steam-driven eruptions.

To ensure the safety of the public, Phivolcs strictly warned local government units and the public not to enter the 4-kilometer radius Permanent Danger Zone (PDZ). There is a possibility of sudden and hazardous steam-driven or phreatic eruptions in the coming days, it said.

Phivolcs also told civil aviation authorities to advise pilots to avoid flying close to the volcano’s summit, as ash from any sudden phreatic eruption can be hazardous to aircraft.

Mount Bulusan is one of the active volcanoes in the country. Sometime between 2005 and 2006, the two active volcanoes in the Bicol region – Bulusan in Sorsogon and Mayon in neighboring Albay province – both became restive and erupted.

Currently, Mount Mayon is on alert level 2 and may erupt anytime once magma shoots up toward the crater rim. Phivolcs scientists are closely watching both volcanoes. ",07/05/2015,https://www.rappler.com/move-ph/issues/disasters/92474-sorsogon-towns-evacuate-residents-ahead-multi-hazards
Gov't to bid out Phase 2 of North-South rail project in May,"MANILA, Philippines – The government will start looking for a private partner that will help build its biggest railway project thus far: the P287-billion ($6.43-billion) North-South Commuter Railway (NSCR).
Michael Arthur Sagcal, spokesperson of the Department of Transportation and Communications (DOTC), said in a text message that his department plans to bid out the public-private partnership (PPP) component or Phase 2 of the NSCR project this month.

Phase 2 of NSCR will involve commuter lines connecting Tutuban to the southern peripheries of Metro Manila and a long-haul network to the Bicol provinces. This phase will also include an initial terminus in Legazpi City and a branch line eventually connecting Matnog in Sorsogon.

This was after the National Economic and Development Authority (NEDA) Board approved the rollout of the Phase 2 of the NSCR in February. This PPP component has a project cost of P170.7 billion ($3.82 billion).

“DOTC is targeting to award the project during the first quarter of 2016 and start its construction by 2017,” Sagcal said in his text message.

“We then hope to start operations of NSCR by 2021,” Sagcal said.

Meanwhile, the first phase of the NSCR or the Malolos-Tutuban line is “targeted to be operational in the third quarter of 2020,” DOTC Secretary Joseph Emilio Abaya said in January.

The first phase of the railway project will “involve the construction of a 36.7-kilometer elevated commuter railway from Malolos, Bulacan to Tutuban, Manila. The project cost of this NSCR component is P117 billion ($2.62 billion), Abaya said.

The government said it plans to start the construction of the NSCR's Phase 1 ""in the first quarter of 2017 and end in the third quarter of 2020,"" the Transportation chief said.

The first phase of NSCR is being studied as an official development assistance (ODA)-funded project, though funding out of the National Budget is also an option.

“Initially, there is a (Japan International Cooperation Agency (JICA) proposal to do it through ODA funding. So we’ve been instructed to talk to JICA; but... the government has the option to finance the project through the National Budget; we think it would be the fastest way,” Abaya said.

Once it becomes operational, the average daily ridership for the Malolos-Tutuban line or the Phase 1 is estimated at 340,000 passengers.

“For a mega city like Manila, it is clearly a consequence of a growing economy is the growing capacity of our people to own their own vehicles -- clearly, with our traffic that is not the way to go,” Abaya told reporters last January.

“And the solution to that natural tendency is to develop mass transit systems. Thus government is investing in rails, in BRTs (bus rapid transits), likewise reforming the bus system,” he added.",07/05/2015,https://www.rappler.com/business/industries/208-infrastructure/92421-north-south-railway-ppp-bid
Runner from Bicol Region wins first Palaro gold medal,"TAGUM CITY, Philippines – April Boy Adricula from Bicol Region gets his first gold medal after outrunning Calabarzon's Daryl Fabricante in the 2015 Palarong Pambansa boys elementary 110-meter hurdles.

Adricula and Fabricante were even through the first 7 hurdles before the 13-year-old Bicolano pulled away to victory with a tally of 17.52 seconds – an improvement from his 4th place finish during the 2014 Palaro in Laguna.

Fabricante settled for second place as he ended with a tally of 17.60 seconds.

""Masaya ako na nanalo ako. Makakatulong sa mga magulang ko ang perang makukuha ko dahil sa panalong ito,"" said Adricula, a fisherman's son from Libmanan, Camarines Sur.

(I'm happy I won. I can help my parents with the money I will get for winning.)

""Nagpursige po talaga ako manalo at sa tulong ng mga tao sa paligid ko, mag-uuwi ako ng isang gold sa probinsya namin.""

(I really persevered to win, and with the help of the people around me, I will bring home a gold to my province.)

The grade 5 student from Sogod Elementary School failed to net a medal in his first two events, the Triple Jump and 4x100 meter Relay.

Despite the first two defeats, Adricula never thought of withdrawing and went on to conquer one of his dreams: to be a Palaro champ.

""Inspirasyon ko yung pamilya ko at sa tulong ng Diyos, nakuha ko ang tagumpay na ito,"" he added.

(My family serves as my inspiration, and with the help of God, I achieved this victory.)

The Bicolano runner will be competing in the 4x400 meter Relay in hopes of winning another gold medal for his region.

Rico Jay Lacson, another runner from the Bicol Region, also edged National Capital Region's Kharl Berjuela to win the bronze in the same event within 17.90 seconds.

The ongoing Palarong Pambansa is the largest grassroots sporting event in the Philippines that aims to develop the potentials of the youth to become responsible and globally-competitive citizens. ",07/05/2015,https://www.rappler.com/sports/specials/palarong-pambansa/2015/92419-bicol-region-runner-wins-first-gold-medal
